inv_temp,pressure,z_water,z_absorbent,z_co2,z_n2
0.0031663495726289123,213882.41039224667,0.5921897484175861,0.0789433904923498,0.0506845353916287,0.2781823256984353
0.0024487071258342727,158388.1701450795,0.6019314329884946,0.0614998665638268,0.0574167027324438,0.2791519977152348
0.002691629649501236,225792.48645933112,0.5161436582636088,0.0747861891984939,0.0602725330088287,0.3487976195290685
0.0026805366318960267,204265.24207445327,0.5462083654757589,0.0520047429949045,0.0752815203461796,0.326505371183157
0.0026866986682638943,211580.9527767124,0.6244569465704262,0.0845954829826951,0.0409028379060328,0.2500447325408459
0.0031882185046854744,137809.22344088322,0.5052284719608724,0.0511533909663558,0.0541417835839092,0.3894763534888625
0.0031438961540104916,250830.55388991488,0.5713579957094044,0.0749582845345139,0.0302513049636036,0.3234324147924781
0.0026059516638111658,247468.530252215,0.5374052309058607,0.0848811030946672,0.0768501263856887,0.3008635396137833
0.0030789050258790275,147446.5701903915,0.6399585365317761,0.0687063040398061,0.0775671169906854,0.2137680424377322
0.0027027827260491786,160257.94628510484,0.620684671625495,0.0811811329424381,0.0227087391540408,0.2754254562780261
0.002909196078295591,250589.82395675263,0.5046207087580115,0.0610454751551151,0.0503538831230253,0.3839799329638481
0.002647703157195592,124095.65626513211,0.5853362681623548,0.0645404941961169,0.027674180464819,0.3224490571767092
0.0031512530241260216,162379.7454517102,0.5950546819157898,0.0351120191253721,0.0804185476154089,0.2894147513434291
0.00287350194294169,207317.6635078853,0.6073916662391274,0.0485559359006583,0.0848425532039255,0.2592098446562886
0.0027153448250821556,250262.20421375477,0.5229376097675413,0.041219706274569,0.062713615456596,0.3731290685012937
0.002723924020583575,186333.2596174325,0.648138471422717,0.0307769469171762,0.0500086374301463,0.2710759442299604
0.003116537365825932,133351.43894073553,0.6027145589143037,0.0422662834450602,0.0826788241788745,0.2723403334617615
0.003149087516285139,215849.19202770104,0.6045347382873296,0.0619179542176425,0.0730556038580834,0.2604917036369443
0.0026338438055500857,173056.1333738733,0.6393393729533999,0.0485501079633832,0.0182134600821882,0.2938970590010286
0.0030414157321422062,203011.6699205479,0.6722510152868926,0.0276548513770103,0.0822782018221914,0.2178159315139055
0.0026649860689616062,101657.1634784108,0.6761561047006398,0.0605475729517638,0.0217198396194726,0.2415764827281236
0.0029011111382231426,227512.81220570672,0.5067887210007757,0.046583128478378,0.0762703252863138,0.3703578252345323
0.0025995248396740397,203578.45236186404,0.6454749340191483,0.0491865396127104,0.0623380786180496,0.2430004477500915
0.0029968742259372885,151190.35309860483,0.5093050687760114,0.0515399645641446,0.0787080257385969,0.360446940921247
0.0027596465415118746,252098.3285433962,0.6777636671625078,0.065616840980947,0.0231264683045446,0.2334930235520005
0.002587436118443616,147619.79097307194,0.5865383400861174,0.0396221661008894,0.0182849591318517,0.3555545346811414
0.002674002600889805,248229.4578732108,0.6457785789761692,0.0801846904493868,0.0552933792863041,0.2187433512881398
0.003219360610260822,103023.63415168364,0.6433149655815213,0.0521213767305016,0.0166467509511858,0.2879169067367911
0.0025007609837635197,190812.46945786988,0.5125549633521587,0.0820546116866171,0.0417255112249404,0.3636649137362838
0.0028774122221986637,175331.37264522957,0.5762428610399365,0.0831377995572984,0.0322703063301742,0.3083490330725909
0.002804651284373616,138414.3285393482,0.6346698589157314,0.0623833515681326,0.0764821756165474,0.2264646138995886
0.002529754832686494,162600.40368139744,0.6075726733263582,0.0521323505975306,0.0261696498002856,0.3141253262758255
0.002539513045801443,170127.18603936955,0.5631873852945863,0.0847047807089984,0.0615088514238596,0.2905989825725555
0.00323122905382872,149998.06376217166,0.6738199687842279,0.0290371364541351,0.0234016100037843,0.2737412847578526
0.0025187870584983,174257.25624152692,0.505991220716387,0.0260546076484024,0.0843208020552993,0.3836333695799112
0.0028112862723946694,111774.96509357588,0.690373192699626,0.0461792229488492,0.0504112625028938,0.2130363218486309
0.0025159685322029357,238953.0487620737,0.6875209157075732,0.0837083340808749,0.0252497596759349,0.2035209905356169
0.002850457617371704,104279.08947867109,0.589075133036822,0.0277799188718199,0.0271628387458622,0.3559821093454957
0.002924807716840522,117157.8386949026,0.6846014254912733,0.0701411564461887,0.0238433733768761,0.2214140446856618
0.003267219822063231,210014.75817920876,0.6494142289925366,0.0625152171775698,0.0183870391082018,0.2696835147216916
0.003090645503030795,119452.89233294316,0.5905533955618739,0.0758489315956831,0.0840231442078948,0.2495745286345482
0.002901914059036025,112976.23205850832,0.6107815036550164,0.0386745923943817,0.0477501353435218,0.30279376860708
0.0024231529428972135,160152.86964346888,0.5255866967421026,0.0502369510009884,0.0819614950288087,0.3422148572281003
0.00246569485861302,228608.66790624568,0.5007234839256852,0.0823986535519361,0.034696115264669,0.3821817472577095
0.0024650440720372026,168013.57578806346,0.5455755569133908,0.0405345806851983,0.0465563582163304,0.3673335041850805
0.0025906374883513487,171859.1802681447,0.6482498593442142,0.0528327503055334,0.0805102997832,0.2184070905670523
0.0032083875468553198,225478.70571707608,0.5620219036657363,0.06074886161834,0.0202258435543626,0.357003391161561
0.003087083102412076,177124.8420570977,0.6657113828975707,0.0268998035043478,0.0371014952566474,0.270287318341434
0.0029155489783619375,167432.88158961805,0.5974281679093838,0.0618077749945223,0.0188640592806041,0.3218999978154898
0.00260214466707577,223107.38470160868,0.6527552354056388,0.0680935534462332,0.0154510062467306,0.2637002049013972
0.0029635461409872597,160077.69191324478,0.6665008368156851,0.0370224640145897,0.0289503069035708,0.2675263922661543
0.002986765359161188,205739.75994485663,0.6413116897642612,0.0474578503705561,0.0578572899661958,0.2533731698989868
0.0026015027423013535,107288.59809134156,0.6634309885837137,0.074119314700365,0.0561359424702823,0.2063137542456388
0.003005691461108545,200422.35987223685,0.493356105312705,0.0636898029409349,0.0705578129924833,0.3723962787538767
0.003015508672173114,113228.99765318724,0.6896270284708589,0.0622185679338872,0.0463241975288838,0.20183020606637
0.002683488804737679,123111.14020053064,0.5861044777091593,0.0250630908645689,0.0517121621873229,0.3371202692389488
0.002756258053673575,158885.8824292431,0.5323771418165415,0.0445251451618969,0.0689357842411846,0.3541619287803769
0.003255305301036217,104861.0992371454,0.5676879853568971,0.0615181681141257,0.0647008662112057,0.3060929803177714
0.0024287626722697504,189811.4677020349,0.5996888167597354,0.0436517687886953,0.0655306097306311,0.2911288047209382
0.0029267517022890646,213301.36883159867,0.6963596508465707,0.0527106505073607,0.0224432160332798,0.2284864826127887
0.00268325329987831,178808.77743704477,0.5524261937756091,0.0678665216080844,0.066727884830907,0.3129793997853994
0.002768507979457278,205119.5567638264,0.7066453782469034,0.0736932815052568,0.0163718131743371,0.2032895270735025
0.00283822178168893,241466.6661234805,0.523748461967334,0.064447676744312,0.0748721248935908,0.336931736394763
0.0029287985815309313,232977.54877338884,0.6184097328688949,0.0641011830605566,0.0651778528746217,0.2523112311959267
0.0028869102766677897,223780.48135087595,0.6114399302285165,0.0708962722681462,0.0517865573521703,0.2658772401511669
0.0028186317236105615,221757.23141734488,0.654619985455647,0.0604646100476384,0.0795989343058318,0.2053164701908827
0.002770319483543417,106603.24269871926,0.6682552742399275,0.0534502735547721,0.0320681586116552,0.2462262935936451
0.0033233815253749343,175932.99661955098,0.5316190674528479,0.0494024703465402,0.0605450710467994,0.3584333911538124
0.0030291718332357198,168821.99294624152,0.6619953962787986,0.0312412713840603,0.0643555691465735,0.2424077631905675
0.002418325808074248,147020.19738319796,0.5723365835938603,0.0658844461478292,0.0559420105163008,0.3058369597420096
0.002675692754970033,149563.92017657636,0.660070966957137,0.0469919988326728,0.0609932676237076,0.2319437665864825
0.002440791898889061,212299.8525437317,0.6135374146699906,0.0574110191874206,0.0744944395683705,0.2545571265742183
0.0026461926206675277,143770.695885038,0.5004993615858256,0.0532085553929209,0.0507867491431534,0.3955053338780999
0.0032058563884776754,172082.59248276008,0.5444452818017452,0.0358160952478647,0.0260608153510838,0.3936778075993061
0.003119877031887531,232543.33554549376,0.6638346004206688,0.0798954004608094,0.0152863440010696,0.2409836551174521
0.0033305180805313847,114224.874896463,0.6776803439576179,0.0405162505246698,0.0406295024324208,0.2411739030852914
0.002860784655148655,101551.46260396576,0.6017220746725798,0.0473519776575267,0.034359371792525,0.3165665758773685
0.00316260981126098,232353.831770306,0.7325141202565282,0.0378385024704039,0.0276396585162729,0.2020077187567949
0.002627438274440578,165462.07768670283,0.5477312652952968,0.0796136908978223,0.0524772031791508,0.3201778406277299
0.0029527497502079537,130903.86526897782,0.6347261615842581,0.044165517706424,0.026955159176141,0.2941531615331769
0.0025188775367439593,232476.32011928363,0.4980032862722873,0.0669226153753697,0.0693926818110048,0.365681416541338
0.0028005854686846093,216715.85152245825,0.545892973607406,0.0665849376097321,0.0556312395725399,0.3318908492103219
0.0028166138316263853,126664.37597300392,0.5785434008948505,0.0294520917348563,0.0418213605508208,0.3501831468194723
0.0032135036391396283,240347.6043913281,0.62638297541067,0.0737836986593902,0.0807739361003041,0.2190593898296356
0.002712627746787199,193924.9214213225,0.5779444277100265,0.0601230579987168,0.0157601148448884,0.3461723994463682
0.002608000592342572,185497.14817958884,0.6250792241375893,0.0663286120258271,0.0259578005131334,0.2826343633234501
0.00313175049854904,185712.9828307196,0.7001374732982367,0.0570416731387376,0.0220244376081973,0.2207964159548282
0.0031051602185726158,247666.100927128,0.6596624506358058,0.0539229951240122,0.017977624097839,0.268436930142343
0.0025773068972458606,154267.66259504948,0.6485048362240196,0.0669796907715499,0.0540468673594296,0.2304686056450009
0.0025018188479649824,149820.22393980296,0.5507342228107155,0.0599512745253741,0.0823806656524539,0.3069338370114565
0.0031031700626104482,191181.55354672344,0.635948297381401,0.0652027506567537,0.0604875612817704,0.2383613906800747
0.002705341820104801,135352.39102353808,0.5414888858236372,0.0531183760054409,0.0377292097732424,0.3676635283976793
0.0024949595522483358,199121.80506951408,0.5667157744057476,0.0402483306452631,0.0734389779530465,0.3195969169959426
0.003043542267822619,221480.7721534045,0.5959587740804999,0.0765005230903625,0.039800283582881,0.2877404192462564
0.0026122041421089114,209939.0459584887,0.501205641850829,0.0833505394682288,0.070649755783379,0.344794062897563
0.002698622094161112,128354.39415487926,0.6005772109236568,0.0837169255875051,0.072370665250346,0.243335198238492
0.0026619733865868313,219832.2825808078,0.5792342158220708,0.0816946346499025,0.0541761550679802,0.2848949944600463
0.002514176246749916,140435.57455816772,0.6871814367268234,0.0430143067240715,0.0232244545128196,0.2465798020362854
0.0032804463917195346,236813.5015667765,0.6150414148624986,0.0706142928637564,0.0207073611672967,0.2936369311064482
0.0025419862848441244,186670.4413048108,0.4543056922219693,0.0738239692896604,0.0757966702245175,0.3960736682638526
0.0025498685839100213,133173.3080928214,0.5953289366792888,0.0732106374949216,0.0235628077853471,0.3078976180404424
0.003145937377763866,193323.29971179133,0.5196487513743341,0.0263552257791161,0.0575193003378808,0.3964767225086689
0.0027188536285512074,169632.1569654392,0.5148909673001617,0.037722820919007,0.0817971569206565,0.3655890548601747
0.00266356878796936,200323.0629752856,0.7344775788392872,0.0327436755038797,0.0248401795979589,0.2079385660588741
0.002343393213388613,242588.31226439212,0.633822609949857,0.0814053232036531,0.0229489831998944,0.2618230836465955
0.0033412306776499784,240012.77851044436,0.5747697390336544,0.0505163334682583,0.0264784190710634,0.3482355084270239
0.0031187250770744793,151690.64979152754,0.6537351828161627,0.0609224409982562,0.0399465192761272,0.2453958569094538
0.00320364073697202,114411.85668617254,0.5503654843010009,0.0847157830744981,0.0513095686025917,0.3136091640219092
0.0028732319169609494,113623.73105767184,0.5658720316458493,0.0742481339909136,0.0685974802542477,0.2912823541089893
0.002706040530626755,252284.7291313112,0.5903023493383079,0.0291510251723229,0.0688086077291518,0.3117380177602172
0.0031008671202029992,165136.0333884135,0.5274718151241541,0.0562646802142262,0.0724515115469694,0.3438119931146502
0.002541294850073401,126223.55592733948,0.5185810957849025,0.0491274002566933,0.0776774791628122,0.3546140247955918
0.0026533898915528584,189629.90937719587,0.632130129225552,0.0595518281683325,0.0565557992458343,0.251762243360281
0.003023520631241083,145573.4029516345,0.5366065473016352,0.0442211714200675,0.0388146874215453,0.3803575938567519
0.002822170935558694,153492.3627567594,0.5386477035284043,0.0496844987012446,0.0294316951744258,0.3822361025959253
0.0028389525103212077,126911.11609325744,0.4977768411114811,0.0732827553339302,0.0360924961976707,0.3928479073569179
0.0027027503009410666,218550.92498942977,0.6536793490312993,0.0458790665492415,0.025765276197344,0.2746763082221151
0.0027509816793013946,182082.72394862724,0.5536439383216202,0.0814529109001159,0.0291663660667836,0.3357367847114801
0.0031355510331142764,144793.3011918445,0.612699330560863,0.0810090168192982,0.0539380117878317,0.2523536408320069
0.0025686460562660955,250651.53637662297,0.6209819939360022,0.0440415713191032,0.0759988030791282,0.2589776316657662
0.00334024318630695,148620.00769599108,0.6016467485111207,0.0762108469754457,0.0200816022325307,0.3020608022809029
0.003335288263480477,226407.81255613547,0.6107985672168433,0.0335520806722343,0.0703513719514012,0.2852979801595211
0.0032409164058121048,142394.81302663917,0.5309783966466783,0.0616283339820802,0.0577826955728232,0.3496105737984181
0.0030482989261312985,133536.1004528473,0.4949363035243004,0.0824960895441472,0.0278385026659816,0.3947291042655707
0.0026954992418352385,240590.41793150827,0.6174678153917194,0.0617458895035088,0.0341476591490209,0.2866386359557509
0.00313904431772896,112689.1214860836,0.487861137446016,0.0528217765502631,0.0678508469089865,0.3914662390947342
0.0027388739027502055,132783.92157498747,0.6561844500899314,0.0760283775255084,0.0451408342644572,0.2226463381201029
0.002742215397911887,202243.28675164143,0.5105235994700342,0.0343112319894135,0.0649736004788428,0.3901915680617094
0.002855518585608692,136553.91192807583,0.6547458682861179,0.0306230155006051,0.0602145601157099,0.2544165560975671
0.0024702850950125933,140696.18920806097,0.5255385381914675,0.081284791547805,0.0695196914300322,0.3236569788306951
0.0027855136505579485,115975.25992970914,0.5573101351130754,0.0626457722485065,0.0735369824152439,0.3065071102231741
0.0026886100244087503,120040.12809488922,0.6158001649752259,0.0420868786424398,0.0428448131307959,0.2992681432515383
0.0026195834174258664,138803.6516430555,0.5443127634003758,0.0577052166126668,0.0548399869911372,0.34314203299582
0.003355059779071364,194191.647183022,0.7003915696684271,0.0365570809692144,0.0170642795693129,0.2459870697930455
0.0031635172195353775,117740.97405412469,0.6191512413695455,0.0438761870376765,0.0658412492461502,0.2711313223466277
0.0025329778785101458,196394.25859486216,0.5436930786445737,0.0300509860925376,0.0672434013523161,0.3590125339105725
0.002485536429288622,206075.74044411303,0.5936648375447839,0.0729163832962513,0.0389167676586657,0.294502011500299
0.0030674247984462805,134788.12929375563,0.5322638467140495,0.0793559797294438,0.0704136214777827,0.3179665520787239
0.00284356012858839,110933.9343897882,0.6507554361503571,0.0565546798706054,0.0627709218207746,0.2299189621582627
0.0025255761585103688,110317.80981287592,0.59626259772107,0.0460773858986795,0.0729546730965376,0.2847053432837129
0.002884478723435632,163333.23530555936,0.5967194150481373,0.0525277996249496,0.066926715420559,0.2838260699063539
0.003296798453467921,108895.43987007346,0.6509819979034364,0.0477471385151147,0.0768840975873172,0.2243867659941315
0.003124373829688731,116800.21104746264,0.5999650078825652,0.05792116003111,0.0562490702420473,0.2858647618442774
0.002858981402578599,251092.6300372579,0.6974746053665877,0.0516483118385076,0.0288232219219207,0.2220538608729839
0.002602932715401737,164961.67228384875,0.6571755273919553,0.025348714441061,0.0310749704483896,0.2864007877185941
0.002735378999098793,246133.2171475282,0.5924670455511659,0.0699911791086197,0.0833382063824683,0.254203568957746
0.0032433798694535914,122720.89787508594,0.5591457400191575,0.0429666832648217,0.0283462186995893,0.3695413580164313
0.0028835729533474067,235280.33015881665,0.616179597498849,0.0264201925694942,0.0783872650098055,0.2790129449218512
0.003308258756212772,246474.10969370976,0.530866387784481,0.0314183376356959,0.0840847981348633,0.3536304764449596
0.002573551541015216,162186.83118552435,0.5879014436621218,0.0660712178610265,0.0171670106891542,0.3288603277876973
0.002548814716980298,188943.93612148703,0.5798198268283159,0.0538460711017251,0.0249114116188138,0.3414226904511451
0.003113879465633007,189048.7228699727,0.5664347301237285,0.0847749215364456,0.0710346576012671,0.2777556907385587
0.0033250753014862234,231702.81781669476,0.4725318813882768,0.077206359077245,0.0582025857269764,0.3920591738075018
0.0026091698364222767,127424.7691035038,0.6851847808156162,0.0266301851160824,0.0203287248779088,0.2678563091903925
0.002990224295891487,224207.66523607308,0.686091740662232,0.0585728109814226,0.0281306310091167,0.2272048173472285
0.0029470343287285377,223593.5006935615,0.5152513856440782,0.0548027996346354,0.0412433115020394,0.3887025032192469
0.002875626495022724,118848.00182335312,0.5255548798758536,0.0345823500119149,0.0553507649246603,0.384512005187571
0.003338772197415954,182508.96568108583,0.5081680024042725,0.069107488580048,0.0514388229325413,0.371285686083138
0.0028760513593086793,212763.92957879,0.5117003918346017,0.0620928122289478,0.0612092683743685,0.3649975275620818
0.0027546910676451088,102417.58605118377,0.5721908012963831,0.0558506752736866,0.0439771873876452,0.3279813360422849
0.002790239791695423,152625.68556832848,0.5350479072518646,0.0675806828401982,0.0226421843096613,0.3747292255982757
0.0032607507694831736,249657.1526209591,0.6531023817695677,0.0674537541158497,0.0679124299064278,0.2115314342081546
0.0025662754859064794,227425.66336048767,0.5777151521481573,0.0598959684930741,0.0670348574593663,0.2953540218994022
0.0029587882738337295,154614.55400437117,0.5684682797733693,0.0540407292358577,0.072032316410914,0.3054586745798588
0.0025649189751123873,112868.42889252584,0.6639630404207856,0.0818775405175984,0.026375554697588,0.2277838643640279
0.002943920283535298,235538.62453111212,0.5482915711216628,0.0688183672912418,0.0321260730922222,0.350763988494873
0.0027524767649831465,201009.77115542628,0.6024900096654892,0.0374222729168832,0.0375827738083899,0.3225049436092377
0.0024351805198483557,234890.3910321649,0.524113417994231,0.0292237763479352,0.0562153496406972,0.3904474560171366
0.002595678082809205,236091.9215620612,0.6309989373665302,0.0517191350646317,0.0415217394288629,0.2757601881399751
0.0031378144492415065,208832.07976324484,0.4887258483842015,0.0700197190977633,0.0834016952849924,0.3578527372330427
0.0027444154985252754,226051.3603348285,0.679718845449388,0.0495083475299179,0.0491459622047841,0.2216268448159098
0.002833765472380331,141123.27089459868,0.6500060357619076,0.0784780396334827,0.0647751693893224,0.2067407552152872
0.003269771497004828,228503.57314628785,0.6397686443850398,0.0514835713431239,0.058983346670866,0.2497644376009702
0.002424583418737337,135178.02991897333,0.6514133132714778,0.0821595704369247,0.0663526931870728,0.2000744231045246
0.002735971742482487,152290.85940434597,0.6089203652832657,0.0271891145035624,0.0681876341905445,0.2957028860226274
0.0027915200893912293,187699.71769280965,0.567151096696034,0.074661582428962,0.0533200335223227,0.3048672873526812
0.0024446390688069235,226585.9615223715,0.5662814720813185,0.0625921054370701,0.0245018808264285,0.3466245416551828
0.0030653097142835646,154446.97000149172,0.5313019408565014,0.037894951570779,0.0429233918990939,0.3878797156736255
0.0025926781270709533,177302.97290501185,0.5647925638966262,0.0578149391338229,0.0653193539567291,0.3120731430128217
0.002460810367783737,249459.3101712177,0.5682161381561309,0.0365387901477515,0.0262966847140342,0.3689483869820833
0.0029620571194143536,199808.54042713763,0.6825456446502358,0.0449268873780965,0.0600682824384421,0.2124591855332255
